time,A,B,C,D
2020-01-01 00:00:00,0.0,0.0,0.0,0.0
2020-01-01 01:00:00,0.0,0.0,0.0,0.0
2020-01-01 02:00:00,0.0,0.0,0.0,0.0
2020-01-01 03:00:00,0.0,0.0,0.0,0.0
2020-01-01 04:00:00,0.0,0.0,0.0,0.0
2020-01-01 05:00:00,0.0,0.0,0.0,0.0
2020-01-01 06:00:00,0.0,0.0,0.0,0.0
2020-01-01 07:00:00,0.0,0.0,0.0,0.001302229486245006
2020-01-01 08:00:00,0.1345987109622946,0.12965827960254583,0.06989282550320237,0.07794809861177263
2020-01-01 09:00:00,0.35787454609292346,0.3252625115073954,0.21993833483759276,0.1967022577548048
2020-01-01 10:00:00,0.5464081721714923,0.4957010773763204,0.41252451669280005,0.4058367102990184
2020-01-01 11:00:00,0.6776872433222674,0.6524553063975949,0.5827971584990834,0.5553995947603658
2020-01-01 12:00:00,0.7485183838680313,0.7397236178528626,0.662281192835706,0.6644048263686291
2020-01-01 13:00:00,0.7687415294809287,0.7563345309507186,0.710432047998822,0.6912393453806601
2020-01-01 14:00:00,0.7383410411215532,0.7178113637804654,0.682623506463572,0.64385754037815
2020-01-01 15:00:00,0.6624049136468052,0.6423472945040968,0.5981723288839647,0.5946804388319482
2020-01-01 16:00:00,0.5269136168073444,0.5004906320694866,0.4739993561372584,0.45618098311712046
2020-01-01 17:00:00,0.3326634282518349,0.3019134070473504,0.29924251880062097,0.26008635056406076
2020-01-01 18:00:00,0.11419484264763774,0.09221604858771226,0.11181832243049984,0.09226104570023558
2020-01-01 19:00:00,0.0,0.0,0.0,0.0
2020-01-01 20:00:00,0.0,0.0,0.0,0.0
2020-01-01 21:00:00,0.0,0.0,0.0,0.0
2020-01-01 22:00:00,0.0,0.0,0.0,0.0
2020-01-01 23:00:00,0.0,0.0,0.0,0.0
2020-01-02 00:00:00,0.0,0.0,0.0,0.0
2020-01-02 01:00:00,0.0,0.0,0.0,0.0
2020-01-02 02:00:00,0.0,0.0,0.0,0.0
2020-01-02 03:00:00,0.0,0.0,0.0,0.0
2020-01-02 04:00:00,0.0,0.0,0.0,0.0
2020-01-02 05:00:00,0.0,0.0,0.0,0.0
2020-01-02 06:00:00,0.0,0.0,0.0,0.0
2020-01-02 07:00:00,0.0,0.0,0.0,0.0008603961078771111
2020-01-02 08:00:00,0.13328458742399793,0.1420386793143985,0.09303501391863825,0.09433408487340793
2020-01-02 09:00:00,0.3568074375335797,0.3427275609653557,0.2631935479557253,0.2807869952052302
2020-01-02 10:00:00,0.5465937102150138,0.5207346722231136,0.45083211530888323,0.4705649237733599
2020-01-02 11:00:00,0.6790295171925427,0.6724328903176968,0.6094098108609138,0.6330925895826726
2020-01-02 12:00:00,0.7516600105553969,0.7498276419693042,0.6839444002400662,0.6985053626721995
2020-01-02 13:00:00,0.7727516578671841,0.7656310751563511,0.7215608425016912,0.7371718648689796
2020-01-02 14:00:00,0.742280771965316,0.7315923040612423,0.7005018265144358,0.7169416843950701
2020-01-02 15:00:00,0.6654088778256892,0.6488274113962972,0.6244785378742386,0.6363654305623269
2020-01-02 16:00:00,0.5295096046749906,0.5075402424845737,0.5109534078991379,0.4993509579059488
2020-01-02 17:00:00,0.33559027766517474,0.30936631933534403,0.321273663543337,0.31038909127681263
2020-01-02 18:00:00,0.11514413282332873,0.09420679873759867,0.1182401100086229,0.10043879483688849
2020-01-02 19:00:00,0.0,0.0,0.0,0.0
2020-01-02 20:00:00,0.0,0.0,0.0,0.0
2020-01-02 21:00:00,0.0,0.0,0.0,0.0
2020-01-02 22:00:00,0.0,0.0,0.0,0.0
2020-01-02 23:00:00,0.0,0.0,0.0,0.0
2020-01-03 00:00:00,0.0,0.0,0.0,0.0
2020-01-03 01:00:00,0.0,0.0,0.0,0.0
2020-01-03 02:00:00,0.0,0.0,0.0,0.0
2020-01-03 03:00:00,0.0,0.0,0.0,0.0
2020-01-03 04:00:00,0.0,0.0,0.0,0.0
2020-01-03 05:00:00,0.0,0.0,0.0,0.0
2020-01-03 06:00:00,0.0,0.0,0.0,0.0
2020-01-03 07:00:00,0.0,0.0,0.0,0.0004533071308149729
2020-01-03 08:00:00,0.1311518324106692,0.16257065840380042,0.11764821331003121,0.16608720065100935
2020-01-03 09:00:00,0.3541341279262809,0.3851646651869496,0.3279664271861391,0.3888386172913716
2020-01-03 10:00:00,0.546952819141823,0.5686946528797314,0.5327005265959481,0.5715070491205421
2020-01-03 11:00:00,0.6823794878860894,0.6941783820565313,0.6709629604701544,0.6952739337157188
2020-01-03 12:00:00,0.7567887476533561,0.7593366996063654,0.7496815886715458,0.759787260167629
2020-01-03 13:00:00,0.7783686456106417,0.7745268622324628,0.7717924740756724,0.7742306444631154
2020-01-03 14:00:00,0.7467965383242855,0.7375291801266929,0.7429355731465072,0.7391557288218751
2020-01-03 15:00:00,0.6692689456763141,0.6543727958556919,0.6696101931422352,0.6573024969364565
2020-01-03 16:00:00,0.5324687958065925,0.5116849923258102,0.5378722760760765,0.5169238761935707
2020-01-03 17:00:00,0.337984556876636,0.3128732852156389,0.34885792587327724,0.3214783659331224
2020-01-03 18:00:00,0.11709943508370363,0.0965219179403321,0.12980956408066283,0.10555849840578199
2020-01-03 19:00:00,0.0,0.0,0.0,0.0
2020-01-03 20:00:00,0.0,0.0,0.0,0.0
2020-01-03 21:00:00,0.0,0.0,0.0,0.0
2020-01-03 22:00:00,0.0,0.0,0.0,0.0
2020-01-03 23:00:00,0.0,0.0,0.0,0.0
2020-01-04 00:00:00,0.0,0.0,0.0,0.0
2020-01-04 01:00:00,0.0,0.0,0.0,0.0
2020-01-04 02:00:00,0.0,0.0,0.0,0.0
2020-01-04 03:00:00,0.0,0.0,0.0,0.0
2020-01-04 04:00:00,0.0,0.0,0.0,0.0
2020-01-04 05:00:00,0.0,0.0,0.0,0.0
2020-01-04 06:00:00,0.0,0.0,0.0,0.0
2020-01-04 07:00:00,0.0,0.0,0.0,0.00015467843803373835
2020-01-04 08:00:00,0.13134874214626124,0.16163845247680522,0.13852084774366627,0.16981791726279344
2020-01-04 09:00:00,0.3558134722101258,0.3851756136954985,0.36040178155688557,0.3908261775991147
2020-01-04 10:00:00,0.5498492894777786,0.56866785519468,0.5502547310893833,0.5717035098559615
2020-01-04 11:00:00,0.6867372999524772,0.6948340910638819,0.6834823437258593,0.6956830099564378
2020-01-04 12:00:00,0.7622362111976434,0.7616219034170654,0.756271251587058,0.7600579940943338
2020-01-04 13:00:00,0.7844729117071835,0.7774838809879204,0.7785101647040149,0.7761859839093141
2020-01-04 14:00:00,0.753301052083467,0.7396415015248833,0.7483246189188509,0.7376648502303526
2020-01-04 15:00:00,0.6761013001504991,0.6572081254404908,0.6745680277226594,0.6592820315955285
2020-01-04 16:00:00,0.5390026273111462,0.5147729305195001,0.542338345100776,0.5198766569618127
2020-01-04 17:00:00,0.34349817044217995,0.3160564928065711,0.35277938291723787,0.3250116217013596
2020-01-04 18:00:00,0.12053676687571616,0.0983780509661077,0.13238109289274724,0.10784778287917009
2020-01-04 19:00:00,0.0,0.0,0.0,0.0
2020-01-04 20:00:00,0.0,0.0,0.0,0.0
2020-01-04 21:00:00,0.0,0.0,0.0,0.0
2020-01-04 22:00:00,0.0,0.0,0.0,0.0
2020-01-04 23:00:00,0.0,0.0,0.0,0.0
2020-01-05 00:00:00,0.0,0.0,0.0,0.0
2020-01-05 01:00:00,0.0,0.0,0.0,0.0
2020-01-05 02:00:00,0.0,0.0,0.0,0.0
2020-01-05 03:00:00,0.0,0.0,0.0,0.0
2020-01-05 04:00:00,0.0,0.0,0.0,0.0
2020-01-05 05:00:00,0.0,0.0,0.0,0.0
2020-01-05 06:00:00,0.0,0.0,0.0,0.0
2020-01-05 07:00:00,0.0,0.0,0.0,1.4747989052746729e-05
2020-01-05 08:00:00,0.13005974333716575,0.15964828800082387,0.13666377253450368,0.16600688442816267
2020-01-05 09:00:00,0.35391660519357654,0.3825450891404012,0.35832424572608906,0.38818538506222394
2020-01-05 10:00:00,0.5462726038190547,0.5649583188047672,0.5471685129008367,0.5695280418877903
2020-01-05 11:00:00,0.6815513235087292,0.6901822753147997,0.6801915104619448,0.6936371409898181
2020-01-05 12:00:00,0.756050876086343,0.7565394332658107,0.7534246603327709,0.7589308350802726
2020-01-05 13:00:00,0.777718189583387,0.771940554243519,0.7751706943677876,0.7744011539766472
2020-01-05 14:00:00,0.7460565047892818,0.7344619948460694,0.7460801108626864,0.7390593645308068
2020-01-05 15:00:00,0.6695220125011021,0.6525737727001395,0.6722289158218133,0.6579615701150476
2020-01-05 16:00:00,0.5341799262139886,0.51185816378425,0.5412028507883028,0.5190131284889209
2020-01-05 17:00:00,0.34074248403776575,0.3149141635819273,0.35274458570011064,0.3249828683166727
2020-01-05 18:00:00,0.1198613097688216,0.09851806818020431,0.1331818546822232,0.10853563497194905
2020-01-05 19:00:00,0.0,0.0,0.0,0.0
2020-01-05 20:00:00,0.0,0.0,0.0,0.0
2020-01-05 21:00:00,0.0,0.0,0.0,0.0
2020-01-05 22:00:00,0.0,0.0,0.0,0.0
2020-01-05 23:00:00,0.0,0.0,0.0,0.0
2020-01-06 00:00:00,0.0,0.0,0.0,0.0
2020-01-06 01:00:00,0.0,0.0,0.0,0.0
2020-01-06 02:00:00,0.0,0.0,0.0,0.0
2020-01-06 03:00:00,0.0,0.0,0.0,0.0
2020-01-06 04:00:00,0.0,0.0,0.0,0.0
2020-01-06 05:00:00,0.0,0.0,0.0,0.0
2020-01-06 06:00:00,0.0,0.0,0.0,0.0
2020-01-06 07:00:00,0.0,0.0,0.0,9.29188021083238e-06
2020-01-06 08:00:00,0.12591848998569002,0.15689238053652738,0.13429480364904794,0.15936713345924405
2020-01-06 09:00:00,0.34708233196584654,0.37843849070146984,0.3543116923827174,0.37903286147867415
2020-01-06 10:00:00,0.538382014715685,0.5600106891673926,0.5426016485841374,0.5596293133321283
2020-01-06 11:00:00,0.6719865973546368,0.6843826884258375,0.6747473135004706,0.6835238395183142
2020-01-06 12:00:00,0.7475348218681895,0.7500713589054463,0.7477726608037497,0.7473788446330206
2020-01-06 13:00:00,0.7701090495861775,0.765667817035744,0.7702003320432699,0.7633917126016477
2020-01-06 14:00:00,0.7382727384849512,0.7302697698340305,0.742407016080919,0.7315746441937293
2020-01-06 15:00:00,0.6648332754130227,0.6490305774491658,0.6707479163468972,0.6510542303391196
2020-01-06 16:00:00,0.5298228281724664,0.5090171536693662,0.54076198228037,0.5074886299393796
2020-01-06 17:00:00,0.3387695060524851,0.3124400941543857,0.353286154211358,0.3215105885263989
2020-01-06 18:00:00,0.1197486080030996,0.09763018970101585,0.13414011415451926,0.10753620929631637
2020-01-06 19:00:00,0.0,0.0,0.0,0.0
2020-01-06 20:00:00,0.0,0.0,0.0,0.0
2020-01-06 21:00:00,0.0,0.0,0.0,0.0
2020-01-06 22:00:00,0.0,0.0,0.0,0.0
2020-01-06 23:00:00,0.0,0.0,0.0,0.0
2020-01-07 00:00:00,0.0,0.0,0.0,0.0
2020-01-07 01:00:00,0.0,0.0,0.0,0.0
2020-01-07 02:00:00,0.0,0.0,0.0,0.0
2020-01-07 03:00:00,0.0,0.0,0.0,0.0
2020-01-07 04:00:00,0.0,0.0,0.0,0.0
2020-01-07 05:00:00,0.0,0.0,0.0,0.0
2020-01-07 06:00:00,0.0,0.0,0.0,0.0
2020-01-07 07:00:00,0.0,0.0,0.0,9.066462058320356e-06
2020-01-07 08:00:00,0.12115591120748594,0.15175986679260137,0.12764340662927712,0.15209462718031969
2020-01-07 09:00:00,0.3405836398720211,0.3713460297072017,0.3392810579092012,0.3606984820066892
2020-01-07 10:00:00,0.5311835267414327,0.5513462543992059,0.526930998345956,0.5273844477752782
2020-01-07 11:00:00,0.6656887264977915,0.6757713697149003,0.6635559668386634,0.6684311148284677
2020-01-07 12:00:00,0.7383765372652143,0.7418810979488303,0.7364571584507863,0.739076594425771
2020-01-07 13:00:00,0.7626433998855591,0.758760990300657,0.7600246469267634,0.7573905075689203
2020-01-07 14:00:00,0.7339549973775031,0.7242725407708215,0.7331895622385131,0.7246880146459302
2020-01-07 15:00:00,0.6599207426496344,0.6446660174255194,0.6609062824461556,0.6415323221931888
2020-01-07 16:00:00,0.5272712861360679,0.5065948930102644,0.5314422453394576,0.5075246742635479
2020-01-07 17:00:00,0.3369895697085536,0.31233939862796317,0.3423181077728222,0.31820357181754155
2020-01-07 18:00:00,0.11925098328618286,0.09846547386740963,0.1301030684982986,0.10600009732448018
2020-01-07 19:00:00,0.0,0.0,0.0,0.0
2020-01-07 20:00:00,0.0,0.0,0.0,0.0
2020-01-07 21:00:00,0.0,0.0,0.0,0.0
2020-01-07 22:00:00,0.0,0.0,0.0,0.0
2020-01-07 23:00:00,0.0,0.0,0.0,0.0
2020-01-08 00:00:00,0.0,0.0,0.0,0.0
2020-01-08 01:00:00,0.0,0.0,0.0,0.0
2020-01-08 02:00:00,0.0,0.0,0.0,0.0
2020-01-08 03:00:00,0.0,0.0,0.0,0.0
2020-01-08 04:00:00,0.0,0.0,0.0,0.0
2020-01-08 05:00:00,0.0,0.0,0.0,0.0
2020-01-08 06:00:00,0.0,0.0,0.0,0.0
2020-01-08 07:00:00,0.0,0.0,0.0,0.0
2020-01-08 08:00:00,0.1198558820732073,0.14624462821267092,0.10240298232764107,0.1266299546567869
2020-01-08 09:00:00,0.33630564627120035,0.3622090681002842,0.29783547760048684,0.309661080986898
2020-01-08 10:00:00,0.5243990610183138,0.5426629259424979,0.4962047726495128,0.5056074388572124
2020-01-08 11:00:00,0.6580187698024177,0.6681248141191525,0.6402833831892706,0.650490514629094
2020-01-08 12:00:00,0.7306457239318795,0.7334178191833637,0.7220391711873849,0.7256433471197332
2020-01-08 13:00:00,0.755758665445241,0.7494412367164911,0.7251782623770745,0.732701203670946
2020-01-08 14:00:00,0.7280019669332951,0.7151480307766989,0.7069734826928742,0.6896635964405619
2020-01-08 15:00:00,0.6541913417874896,0.6357462118112327,0.6428893079187914,0.6268064176980086
2020-01-08 16:00:00,0.5206351814130501,0.49416529794106917,0.48685373676507726,0.4842873565810579
2020-01-08 17:00:00,0.3270644843556153,0.29880451329783453,0.3168493604170109,0.292894589073934
2020-01-08 18:00:00,0.115873330366464,0.09171374228554682,0.11005634505643658,0.10179764942126514
2020-01-08 19:00:00,0.0,0.0,0.0,0.0
2020-01-08 20:00:00,0.0,0.0,0.0,0.0
2020-01-08 21:00:00,0.0,0.0,0.0,0.0
2020-01-08 22:00:00,0.0,0.0,0.0,0.0
2020-01-08 23:00:00,0.0,0.0,0.0,0.0
2020-01-09 00:00:00,0.0,0.0,0.0,0.0
2020-01-09 01:00:00,0.0,0.0,0.0,0.0
2020-01-09 02:00:00,0.0,0.0,0.0,0.0
2020-01-09 03:00:00,0.0,0.0,0.0,0.0
2020-01-09 04:00:00,0.0,0.0,0.0,0.0
2020-01-09 05:00:00,0.0,0.0,0.0,0.0
2020-01-09 06:00:00,0.0,0.0,0.0,0.0
2020-01-09 07:00:00,0.0,0.0,0.0,0.0
2020-01-09 08:00:00,0.11050426388352183,0.14434616985648105,0.1218074632688799,0.14317322811601252
2020-01-09 09:00:00,0.3166280428286675,0.36072326091479195,0.33318709421795895,0.3427505599511558
2020-01-09 10:00:00,0.5009487326231505,0.5356332131356943,0.5164697722881678,0.5192369378755205
2020-01-09 11:00:00,0.6466740189472773,0.660770886158272,0.6494796238832298,0.6447444810862302
2020-01-09 12:00:00,0.7200253959027734,0.7274025793132787,0.718684679719547,0.7280201525395583
2020-01-09 13:00:00,0.7470408717894496,0.7433426735700072,0.7415704775667252,0.7439655324627283
2020-01-09 14:00:00,0.7117804170002937,0.7148827605139831,0.7017209252083958,0.7166215917369575
2020-01-09 15:00:00,0.6436767324972547,0.6371407615210346,0.629551271320156,0.6402998341220912
2020-01-09 16:00:00,0.5130728388730234,0.5022792938172665,0.5014817885186335,0.50035039347065
2020-01-09 17:00:00,0.326297676996954,0.3099637158073241,0.3233188166435308,0.3077072354656411
2020-01-09 18:00:00,0.11642944217713799,0.09676830362173505,0.11675487740128235,0.10178916576256078
2020-01-09 19:00:00,0.0,0.0,0.0,0.0
2020-01-09 20:00:00,0.0,0.0,0.0,0.0
2020-01-09 21:00:00,0.0,0.0,0.0,0.0
2020-01-09 22:00:00,0.0,0.0,0.0,0.0
2020-01-09 23:00:00,0.0,0.0,0.0,0.0
2020-01-10 00:00:00,0.0,0.0,0.0,0.0
2020-01-10 01:00:00,0.0,0.0,0.0,0.0
2020-01-10 02:00:00,0.0,0.0,0.0,0.0
2020-01-10 03:00:00,0.0,0.0,0.0,0.0
2020-01-10 04:00:00,0.0,0.0,0.0,0.0
2020-01-10 05:00:00,0.0,0.0,0.0,0.0
2020-01-10 06:00:00,0.0,0.0,0.0,0.0
2020-01-10 07:00:00,0.0,0.0,0.0,0.0
2020-01-10 08:00:00,0.11655270275585394,0.13845104668953276,0.1033583234546346,0.08971209795630437
2020-01-10 09:00:00,0.3342051110312765,0.33854749608259055,0.29733596937276785,0.24467042005251308
2020-01-10 10:00:00,0.5240465464648768,0.5272851660140213,0.4896930087885006,0.4376867986929267
2020-01-10 11:00:00,0.6585240756733888,0.6540227328067084,0.6349711908197858,0.5562493661280777
2020-01-10 12:00:00,0.7330202875728565,0.7278132413787785,0.7081290758107319,0.6773874572583013
2020-01-10 13:00:00,0.7568116121500937,0.7136430359695147,0.6614269312087412,0.6679891119058251
2020-01-10 14:00:00,0.7284451351622737,0.6948928668421753,0.6485906654383276,0.6114970821445884
2020-01-10 15:00:00,0.6583316423887824,0.6354542019656144,0.5993887530750946,0.5775067179782122
2020-01-10 16:00:00,0.5271290613137967,0.4768421192902616,0.48397569396708684,0.3951706918292897
2020-01-10 17:00:00,0.3400078808023962,0.3106010014223744,0.32148286793275,0.2763721604497264
2020-01-10 18:00:00,0.12310687347399264,0.09925720274731287,0.12145842418160431,0.09476705806564356
2020-01-10 19:00:00,0.0,0.0,0.0,0.0
2020-01-10 20:00:00,0.0,0.0,0.0,0.0
2020-01-10 21:00:00,0.0,0.0,0.0,0.0
2020-01-10 22:00:00,0.0,0.0,0.0,0.0
2020-01-10 23:00:00,0.0,0.0,0.0,0.0
2020-01-11 00:00:00,0.0,0.0,0.0,0.0
2020-01-11 01:00:00,0.0,0.0,0.0,0.0
2020-01-11 02:00:00,0.0,0.0,0.0,0.0
2020-01-11 03:00:00,0.0,0.0,0.0,0.0
2020-01-11 04:00:00,0.0,0.0,0.0,0.0
2020-01-11 05:00:00,0.0,0.0,0.0,0.0
2020-01-11 06:00:00,0.0,0.0,0.0,0.0
2020-01-11 07:00:00,0.0,0.0,0.0,0.0
2020-01-11 08:00:00,0.11220715120299143,0.11080363191247689,0.05401560180140174,0.08613443801280711
2020-01-11 09:00:00,0.312587570595116,0.2889990142488643,0.16884626053892002,0.24967942272021768
2020-01-11 10:00:00,0.4951668097046477,0.43796189065427515,0.35774187284792924,0.3858166804476692
2020-01-11 11:00:00,0.6467969630498064,0.5621032726026872,0.47094351505831783,0.5213676794544456
2020-01-11 12:00:00,0.704095871773892,0.6466528518966033,0.5414775002412492,0.5527388457633381
2020-01-11 13:00:00,0.7356587387215833,0.6502955650201029,0.5955817341466529,0.5313947416939626
2020-01-11 14:00:00,0.715527751522997,0.6296556984804945,0.5295066117699933,0.5486327571950661
2020-01-11 15:00:00,0.6355188564832928,0.5549897562806384,0.5214895691086056,0.4770675474564469
2020-01-11 16:00:00,0.508842468017288,0.43757138694409725,0.41605768940657567,0.35778411512343
2020-01-11 17:00:00,0.32488831193612244,0.2792561382851196,0.26388096103852393,0.22651836922524532
2020-01-11 18:00:00,0.11570236809544103,0.08740542959977204,0.09990690400334368,0.07894562336263965
2020-01-11 19:00:00,0.0,0.0,0.0,0.0
2020-01-11 20:00:00,0.0,0.0,0.0,0.0
2020-01-11 21:00:00,0.0,0.0,0.0,0.0
2020-01-11 22:00:00,0.0,0.0,0.0,0.0
2020-01-11 23:00:00,0.0,0.0,0.0,0.0
2020-01-12 00:00:00,0.0,0.0,0.0,0.0
2020-01-12 01:00:00,0.0,0.0,0.0,0.0
2020-01-12 02:00:00,0.0,0.0,0.0,0.0
2020-01-12 03:00:00,0.0,0.0,0.0,0.0
2020-01-12 04:00:00,0.0,0.0,0.0,0.0
2020-01-12 05:00:00,0.0,0.0,0.0,0.0
2020-01-12 06:00:00,0.0,0.0,0.0,0.0
2020-01-12 07:00:00,0.0,0.0,0.0,0.0
2020-01-12 08:00:00,0.10968886126755323,0.11051875588202409,0.08589954430449706,0.1147448386259848
2020-01-12 09:00:00,0.3282405388145991,0.30702862674259224,0.2742901350292246,0.3048067172291501
2020-01-12 10:00:00,0.521699963360946,0.4822980050144181,0.4509408919543136,0.4767732256660798
2020-01-12 11:00:00,0.656905896015766,0.6331091122528587,0.6005961138039467,0.6185525717288861
2020-01-12 12:00:00,0.7257327965135493,0.7029578707189167,0.6831969222783907,0.6939533113925273
2020-01-12 13:00:00,0.739155898525602,0.6826023962100701,0.6865772951507535,0.6617932402341709
2020-01-12 14:00:00,0.7253559695119487,0.6733134784710811,0.6705327975594841,0.6487504924034245
2020-01-12 15:00:00,0.6491702288749344,0.5942964009312661,0.5698388379640518,0.5779152536293307
2020-01-12 16:00:00,0.5086702644628487,0.44500754167476636,0.4223021220731427,0.4242587310685974
2020-01-12 17:00:00,0.3252602382076159,0.2735156343876619,0.27466506978635874,0.24625620279827592
2020-01-12 18:00:00,0.12135196076785756,0.09239327893818992,0.11480090232685913,0.08944593821269828
2020-01-12 19:00:00,0.0,0.0,0.0,0.0
2020-01-12 20:00:00,0.0,0.0,0.0,0.0
2020-01-12 21:00:00,0.0,0.0,0.0,0.0
2020-01-12 22:00:00,0.0,0.0,0.0,0.0
2020-01-12 23:00:00,0.0,0.0,0.0,0.0
2020-01-13 00:00:00,0.0,0.0,0.0,0.0
2020-01-13 01:00:00,0.0,0.0,0.0,0.0
2020-01-13 02:00:00,0.0,0.0,0.0,0.0
2020-01-13 03:00:00,0.0,0.0,0.0,0.0
2020-01-13 04:00:00,0.0,0.0,0.0,0.0
2020-01-13 05:00:00,0.0,0.0,0.0,0.0
2020-01-13 06:00:00,0.0,0.0,0.0,0.0
2020-01-13 07:00:00,0.0,0.0,0.0,0.0
2020-01-13 08:00:00,0.1166106780439959,0.13245969672765298,0.07804299118725276,0.10449437957176394
2020-01-13 09:00:00,0.33644074360881393,0.33981416888218685,0.24576746926263,0.2649776981331879
2020-01-13 10:00:00,0.5296429672923942,0.5216476195456277,0.43746581064556045,0.43143928680892824
2020-01-13 11:00:00,0.6656918509495768,0.6317764886971338,0.5739119365391986,0.458168508570539
2020-01-13 12:00:00,0.7424827702949467,0.7247441777826695,0.6489557769780748,0.5741618369548186
2020-01-13 13:00:00,0.766785717572096,0.7334653058241881,0.7027510279865947,0.6360044759792948
2020-01-13 14:00:00,0.7380987057258402,0.6925667837673459,0.6781449708105374,0.6427292209314368
2020-01-13 15:00:00,0.6674550471037343,0.6207741847270127,0.6168141648009384,0.5324368811114488
2020-01-13 16:00:00,0.5383321478998622,0.4716194405949242,0.45988545712074147,0.3754546337973938
2020-01-13 17:00:00,0.35051331530802204,0.2948688232234342,0.30950672503445387,0.22546844242557226
2020-01-13 18:00:00,0.13050062085474814,0.10053402254250758,0.12631729008646803,0.08496191026717312
2020-01-13 19:00:00,0.0,0.0,0.0,0.0
2020-01-13 20:00:00,0.0,0.0,0.0,0.0
2020-01-13 21:00:00,0.0,0.0,0.0,0.0
2020-01-13 22:00:00,0.0,0.0,0.0,0.0
2020-01-13 23:00:00,0.0,0.0,0.0,0.0
2020-01-14 00:00:00,0.0,0.0,0.0,0.0
2020-01-14 01:00:00,0.0,0.0,0.0,0.0
2020-01-14 02:00:00,0.0,0.0,0.0,0.0
2020-01-14 03:00:00,0.0,0.0,0.0,0.0
2020-01-14 04:00:00,0.0,0.0,0.0,0.0
2020-01-14 05:00:00,0.0,0.0,0.0,0.0
2020-01-14 06:00:00,0.0,0.0,0.0,0.0
2020-01-14 07:00:00,0.0,0.0,0.0,0.0
2020-01-14 08:00:00,0.11761955808820164,0.12630196404981783,0.07922692004709242,0.07741536489622818
2020-01-14 09:00:00,0.33925962297941764,0.33420997203356856,0.23474500158724043,0.20356108267648101
2020-01-14 10:00:00,0.5346720058200467,0.5208398811077929,0.42523938339935824,0.3370534584849003
2020-01-14 11:00:00,0.6735481847995701,0.6361545554884258,0.5767663576933504,0.40083976384270803
2020-01-14 12:00:00,0.750890409238756,0.7104770977545877,0.674162163689167,0.5843267186359058
2020-01-14 13:00:00,0.7761902026440494,0.7389790312315277,0.7104549980007416,0.5866145541132101
2020-01-14 14:00:00,0.7467793917087074,0.7170575434208017,0.6852653314273812,0.5813544004021696
2020-01-14 15:00:00,0.6752491802333183,0.6239154925227967,0.6277735111966296,0.5075856710339568
2020-01-14 16:00:00,0.5453642952977857,0.5047670096814778,0.4898602216873444,0.4293636610741058
2020-01-14 17:00:00,0.35599872456601045,0.3154370717563367,0.31571981918652664,0.2589632062365988
2020-01-14 18:00:00,0.13398645217150584,0.10265729862369237,0.11887996001172772,0.07152757262790763
2020-01-14 19:00:00,0.0,0.0,0.0,0.0
2020-01-14 20:00:00,0.0,0.0,0.0,0.0
2020-01-14 21:00:00,0.0,0.0,0.0,0.0
2020-01-14 22:00:00,0.0,0.0,0.0,0.0
2020-01-14 23:00:00,0.0,0.0,0.0,0.0
2020-01-15 00:00:00,0.0,0.0,0.0,0.0
2020-01-15 01:00:00,0.0,0.0,0.0,0.0
2020-01-15 02:00:00,0.0,0.0,0.0,0.0
2020-01-15 03:00:00,0.0,0.0,0.0,0.0
2020-01-15 04:00:00,0.0,0.0,0.0,0.0
2020-01-15 05:00:00,0.0,0.0,0.0,0.0
2020-01-15 06:00:00,0.0,0.0,0.0,0.0
2020-01-15 07:00:00,0.0,0.0,0.0,0.0
2020-01-15 08:00:00,0.11609273635802222,0.12949389627388497,0.08450138465582152,0.08366216878802445
2020-01-15 09:00:00,0.3360382812539328,0.34357068220202736,0.265300192306408,0.23366425424499765
2020-01-15 10:00:00,0.5278658470204034,0.5302103898813497,0.43784987906847433,0.40133814311429367
2020-01-15 11:00:00,0.6645535749474619,0.660251228279544,0.5900499231720692,0.5538929474520344
2020-01-15 12:00:00,0.7407697217212059,0.7356107310006444,0.6878266488525694,0.6666897961974699
2020-01-15 13:00:00,0.7644273702265957,0.7599866777667035,0.7123599713260047,0.7218344774699854
2020-01-15 14:00:00,0.737410518275062,0.7247102734441027,0.7140312674084739,0.6963905233049323
2020-01-15 15:00:00,0.6678316674495517,0.6495690337735851,0.6458437391813443,0.6220039185006099
2020-01-15 16:00:00,0.5406756778140687,0.515294625855191,0.5169990668322509,0.4978205268029802
2020-01-15 17:00:00,0.35472887258609614,0.32257351281448815,0.3396721515951351,0.3012658897659321
2020-01-15 18:00:00,0.13454366075328494,0.10886949876043107,0.13473516426769103,0.11431844661484589
2020-01-15 19:00:00,0.0,0.0,0.0,0.0
2020-01-15 20:00:00,0.0,0.0,0.0,0.0
2020-01-15 21:00:00,0.0,0.0,0.0,0.0
2020-01-15 22:00:00,0.0,0.0,0.0,0.0
2020-01-15 23:00:00,0.0,0.0,0.0,0.0
2020-01-16 00:00:00,0.0,0.0,0.0,0.0
2020-01-16 01:00:00,0.0,0.0,0.0,0.0
2020-01-16 02:00:00,0.0,0.0,0.0,0.0
2020-01-16 03:00:00,0.0,0.0,0.0,0.0
2020-01-16 04:00:00,0.0,0.0,0.0,0.0
2020-01-16 05:00:00,0.0,0.0,0.0,0.0
2020-01-16 06:00:00,0.0,0.0,0.0,0.0
2020-01-16 07:00:00,0.0,0.0,0.0,0.0
